time	V(n001)	V(n002)
3.803280712729480e-01	2.300968e+01	4.747387e+00
3.805916682927714e-01	2.297206e+01	4.747269e+00
3.811188623324181e-01	2.289709e+01	4.747032e+00
3.820954248324181e-01	2.275897e+01	4.746593e+00
3.830719873324181e-01	2.262178e+01	4.746154e+00
3.840485498324181e-01	2.248563e+01	4.745717e+00
3.850251123324181e-01	2.235052e+01	4.745279e+00
3.860016748324181e-01	2.221645e+01	4.744843e+00
3.865069827901467e-01	2.215080e+01	4.744629e+00
3.866367615244080e-01	2.214249e+01	4.744602e+00
3.867104371702288e-01	2.215059e+01	4.744628e+00
3.867669019482733e-01	2.217061e+01	4.744694e+00
3.868281060998400e-01	2.220702e+01	4.744813e+00
3.868939281968728e-01	2.226179e+01	4.744991e+00
3.870255723909383e-01	2.239872e+01	4.745436e+00
3.871845277999248e-01	2.258195e+01	4.746026e+00
3.873402309925115e-01	2.275754e+01	4.746588e+00
3.875108706302731e-01	2.291834e+01	4.747098e+00
3.876939156289438e-01	2.303847e+01	4.747478e+00
3.878432128599302e-01	2.309071e+01	4.747642e+00
3.879526966658977e-01	2.310182e+01	4.747677e+00
3.880286831236002e-01	2.309823e+01	4.747666e+00
3.881046762264138e-01	2.308963e+01	4.747639e+00
3.881671027474561e-01	2.308121e+01	4.747612e+00
3.882274250035869e-01	2.307268e+01	4.747586e+00
3.882986606900455e-01	2.306249e+01	4.747554e+00
3.884159234515748e-01	2.304570e+01	4.747501e+00
3.886504489746334e-01	2.301215e+01	4.747395e+00
3.891195000207505e-01	2.294530e+01	4.747184e+00
3.900576021129849e-01	2.281226e+01	4.746762e+00
3.910341646129849e-01	2.267467e+01	4.746324e+00
3.920107271129849e-01	2.253812e+01	4.745886e+00
3.929872896129849e-01	2.240261e+01	4.745449e+00
3.939638521129849e-01	2.226797e+01	4.745012e+00
3.943469757014910e-01	2.221541e+01	4.744840e+00
3.945887549238249e-01	2.218236e+01	4.744732e+00
3.947279506300892e-01	2.216336e+01	4.744670e+00
3.947746253727219e-01	2.215700e+01	4.744649e+00
3.948032569797254e-01	2.215310e+01	4.744637e+00
3.948200108152537e-01	2.215083e+01	4.744629e+00
3.948351005139727e-01	2.214879e+01	4.744623e+00
3.948498358220733e-01	2.214681e+01	4.744616e+00
3.948650708070915e-01	2.214480e+01	4.744609e+00
3.948800269576452e-01	2.214286e+01	4.744603e+00
3.948954564960730e-01	2.214094e+01	4.744597e+00
3.949114841715352e-01	2.213909e+01	4.744591e+00
3.949287641446502e-01	2.213737e+01	4.744585e+00
3.949483891632256e-01	2.213597e+01	4.744580e+00
3.949732641106586e-01	2.213570e+01	4.744580e+00
3.950154393383490e-01	2.213946e+01	4.744592e+00
3.950569400439549e-01	2.214900e+01	4.744623e+00
3.951003533055126e-01	2.216680e+01	4.744681e+00
3.951558533427484e-01	2.220089e+01	4.744793e+00
3.952353616292966e-01	2.226764e+01	4.745010e+00
3.953589740298066e-01	2.239679e+01	4.745430e+00
3.955212079506079e-01	2.258461e+01	4.746035e+00
3.956834884909768e-01	2.276681e+01	4.746617e+00
3.958564748738824e-01	2.292741e+01	4.747128e+00
3.960394576610639e-01	2.304573e+01	4.747501e+00
3.961653633001452e-01	2.309171e+01	4.747645e+00
3.962381714236717e-01	2.310216e+01	4.747678e+00
3.962929491086055e-01	2.310266e+01	4.747680e+00
3.963463805350798e-01	2.309917e+01	4.747669e+00
3.964062257575752e-01	2.309290e+01	4.747649e+00
3.964250311851872e-01	2.309056e+01	4.747642e+00
3.964444937878477e-01	2.308795e+01	4.747633e+00
3.964646617744836e-01	2.308518e+01	4.747625e+00
3.964839465470357e-01	2.308249e+01	4.747616e+00
3.965026659564235e-01	2.307985e+01	4.747608e+00
3.965223557459446e-01	2.307706e+01	4.747600e+00
3.965407187957015e-01	2.307444e+01	4.747591e+00
3.965591107760664e-01	2.307181e+01	4.747583e+00
3.965798776874899e-01	2.306884e+01	4.747573e+00
3.966030373887793e-01	2.306553e+01	4.747563e+00
3.966316651082550e-01	2.306142e+01	4.747550e+00
3.966668840934952e-01	2.305638e+01	4.747534e+00
3.967148628424448e-01	2.304950e+01	4.747513e+00
3.967856055160398e-01	2.303937e+01	4.747481e+00
3.969090046395435e-01	2.302171e+01	4.747426e+00
3.971558028865508e-01	2.298646e+01	4.747314e+00
3.976493993805654e-01	2.291622e+01	4.747092e+00
3.986259618805654e-01	2.277796e+01	4.746654e+00
3.996025243805654e-01	2.264062e+01	4.746215e+00
4.005790868805654e-01	2.250433e+01	4.745777e+00
4.015556493805654e-01	2.236907e+01	4.745340e+00
4.025322118805654e-01	2.223510e+01	4.744904e+00
4.031913528664062e-01	2.215306e+01	4.744636e+00
4.033412414135304e-01	2.215452e+01	4.744641e+00
4.034533721085212e-01	2.218660e+01	4.744746e+00
4.035117262543235e-01	2.222179e+01	4.744861e+00
4.035814188896837e-01	2.228306e+01	4.745060e+00
4.037103761806113e-01	2.242046e+01	4.745506e+00
4.038670653592504e-01	2.260188e+01	4.746090e+00
4.040248775979811e-01	2.277615e+01	4.746647e+00
4.042173717055509e-01	2.294906e+01	4.747196e+00
4.043914839755934e-01	2.305195e+01	4.747520e+00
4.045505591899050e-01	2.309671e+01	4.747661e+00
4.046462289705759e-01	2.310125e+01	4.747675e+00
4.047485781440053e-01	2.309269e+01	4.747648e+00
4.048343349218758e-01	2.308175e+01	4.747614e+00
4.049216111030288e-01	2.306944e+01	4.747575e+00
4.050020708029132e-01	2.305793e+01	4.747539e+00
4.051469960878916e-01	2.303718e+01	4.747474e+00
4.054368466578486e-01	2.299575e+01	4.747344e+00
4.060165477977624e-01	2.291323e+01	4.747083e+00
4.069931102977624e-01	2.277497e+01	4.746644e+00
4.079696727977624e-01	2.263766e+01	4.746205e+00
4.089462352977624e-01	2.250139e+01	4.745768e+00
4.099227977977624e-01	2.236616e+01	4.745330e+00
4.108993602977624e-01	2.223179e+01	4.744894e+00
4.112622050837708e-01	2.218215e+01	4.744731e+00
4.114968441561155e-01	2.215042e+01	4.744627e+00
4.115641547990718e-01	2.214181e+01	4.744599e+00
4.115952823704671e-01	2.213845e+01	4.744589e+00
4.116192866955456e-01	2.213675e+01	4.744583e+00
4.116440586277875e-01	2.213670e+01	4.744583e+00
4.116869803683315e-01	2.214134e+01	4.744598e+00
4.117331418882968e-01	2.215314e+01	4.744637e+00
4.117759378115948e-01	2.217213e+01	4.744699e+00
4.118355438203149e-01	2.221120e+01	4.744826e+00
4.119206188075596e-01	2.228618e+01	4.745071e+00
4.120581566462110e-01	2.243401e+01	4.745550e+00
4.122062635624251e-01	2.260672e+01	4.746106e+00
4.123626781361739e-01	2.277968e+01	4.746658e+00
4.125530535402039e-01	2.294990e+01	4.747199e+00
4.127294548219336e-01	2.305698e+01	4.747536e+00
4.128441213317067e-01	2.309437e+01	4.747653e+00
4.129148334393723e-01	2.310271e+01	4.747680e+00
4.129672071221687e-01	2.310245e+01	4.747679e+00
4.130229912274970e-01	2.309835e+01	4.747666e+00
4.130767638418262e-01	2.309248e+01	4.747648e+00
4.130993064738770e-01	2.308961e+01	4.747639e+00
4.131191242207954e-01	2.308693e+01	4.747631e+00
4.131389425162860e-01	2.308419e+01	4.747622e+00
4.131580484145377e-01	2.308151e+01	4.747613e+00
4.131783768101294e-01	2.307864e+01	4.747604e+00
4.131976594421341e-01	2.307590e+01	4.747596e+00
4.132175769699140e-01	2.307305e+01	4.747587e+00
4.132413131061144e-01	2.306966e+01	4.747576e+00
4.132683813895376e-01	2.306578e+01	4.747564e+00
4.133024587614015e-01	2.306090e+01	4.747549e+00
4.133462634623066e-01	2.305462e+01	4.747529e+00
4.134093249724906e-01	2.304559e+01	4.747500e+00
4.135118035312241e-01	2.303092e+01	4.747454e+00
4.137167606486910e-01	2.300162e+01	4.747362e+00
4.141266748836249e-01	2.294320e+01	4.747178e+00
4.149465033534926e-01	2.282691e+01	4.746809e+00
4.159230658534926e-01	2.268925e+01	4.746370e+00
4.168996283534926e-01	2.255259e+01	4.745933e+00
4.178761908534926e-01	2.241696e+01	4.745495e+00
4.188527533534926e-01	2.228234e+01	4.745058e+00
4.197186405648751e-01	2.219450e+01	4.744772e+00
4.200846242713245e-01	2.226830e+01	4.745012e+00
4.204806491514138e-01	2.253724e+01	4.745883e+00
4.205704879629332e-01	2.263069e+01	4.746183e+00
4.207216931861842e-01	2.279951e+01	4.746722e+00
4.208770450040795e-01	2.294293e+01	4.747177e+00
4.210105790815499e-01	2.303048e+01	4.747453e+00
4.211469889093286e-01	2.308370e+01	4.747620e+00
4.212318794023123e-01	2.309813e+01	4.747665e+00
4.213071629966075e-01	2.309903e+01	4.747668e+00
4.213706565825770e-01	2.309437e+01	4.747653e+00
4.214336806311051e-01	2.308703e+01	4.747631e+00
4.214759625317734e-01	2.308137e+01	4.747613e+00
4.215186243089747e-01	2.307538e+01	4.747594e+00
4.215659973035998e-01	2.306863e+01	4.747573e+00
4.216298772660239e-01	2.305949e+01	4.747544e+00
4.217280603318516e-01	2.304543e+01	4.747500e+00
4.219096715121977e-01	2.301945e+01	4.747418e+00
4.222728938728899e-01	2.296762e+01	4.747255e+00
4.229993385942743e-01	2.286441e+01	4.746928e+00
4.239759010942743e-01	2.272648e+01	4.746489e+00
4.259290260942743e-01	2.245363e+01	4.745614e+00
4.269055885942743e-01	2.231876e+01	4.745176e+00
4.278821510942743e-01	2.218472e+01	4.744740e+00
4.281121325014316e-01	2.215364e+01	4.744638e+00
4.282332379842858e-01	2.213831e+01	4.744588e+00
4.282747966411753e-01	2.213431e+01	4.744575e+00
4.283049862047059e-01	2.213326e+01	4.744572e+00
4.283357614934770e-01	2.213506e+01	4.744577e+00
4.283734202199998e-01	2.214200e+01	4.744600e+00
4.284161306983291e-01	2.215667e+01	4.744648e+00
4.284658072551316e-01	2.218330e+01	4.744735e+00
4.285352515923048e-01	2.223580e+01	4.744907e+00
4.286381704976249e-01	2.233692e+01	4.745235e+00
4.288288325757983e-01	2.255314e+01	4.745933e+00
4.289992760246629e-01	2.274659e+01	4.746553e+00
4.291628817248912e-01	2.290478e+01	4.747056e+00
4.293459570656689e-01	2.303139e+01	4.747456e+00
4.294826060099888e-01	2.308717e+01	4.747631e+00
4.295612020919305e-01	2.310084e+01	4.747674e+00
4.296192180528034e-01	2.310235e+01	4.747679e+00
4.296711947270403e-01	2.309943e+01	4.747670e+00
4.297317525527771e-01	2.309339e+01	4.747651e+00
4.297499941547387e-01	2.309118e+01	4.747644e+00
4.297713629925028e-01	2.308835e+01	4.747635e+00
4.297919759961434e-01	2.308554e+01	4.747626e+00
4.298115246060084e-01	2.308282e+01	4.747617e+00
4.298304306381809e-01	2.308016e+01	4.747609e+00
4.298503965150377e-01	2.307734e+01	4.747600e+00
4.298722129585448e-01	2.307423e+01	4.747591e+00
4.298956274924982e-01	2.307088e+01	4.747580e+00
4.299239957824806e-01	2.306683e+01	4.747567e+00
4.299579806897337e-01	2.306196e+01	4.747552e+00
4.300030334031864e-01	2.305550e+01	4.747531e+00
4.300665844793158e-01	2.304640e+01	4.747503e+00
4.301705082900094e-01	2.303152e+01	4.747456e+00
4.303783559113963e-01	2.300181e+01	4.747363e+00
4.307940511541703e-01	2.294257e+01	4.747176e+00
4.316254416397182e-01	2.282465e+01	4.746802e+00
4.326020041397182e-01	2.268699e+01	4.746363e+00
4.335785666397182e-01	2.255035e+01	4.745925e+00
4.345551291397182e-01	2.241474e+01	4.745488e+00
4.355316916397182e-01	2.228014e+01	4.745051e+00
4.363904075644942e-01	2.218046e+01	4.744726e+00
4.367021392931704e-01	2.218906e+01	4.744754e+00
4.368392669887803e-01	2.223882e+01	4.744917e+00
4.369144126988710e-01	2.229522e+01	4.745100e+00
4.370050145191892e-01	2.238741e+01	4.745399e+00
4.371862181598256e-01	2.259208e+01	4.746058e+00
4.373667493001469e-01	2.278963e+01	4.746690e+00
4.375361320971725e-01	2.294198e+01	4.747173e+00
4.377182681230047e-01	2.305412e+01	4.747527e+00
4.378401088103108e-01	2.309479e+01	4.747655e+00
4.379251358455586e-01	2.310454e+01	4.747685e+00
4.379779736020091e-01	2.310368e+01	4.747683e+00
4.380452496904074e-01	2.309789e+01	4.747665e+00
4.380919531310452e-01	2.309239e+01	4.747647e+00
4.381299519924492e-01	2.308730e+01	4.747632e+00
4.381677425639180e-01	2.308202e+01	4.747615e+00
4.382059678806668e-01	2.307660e+01	4.747598e+00
4.382547132758631e-01	2.306963e+01	4.747576e+00
4.383215676388509e-01	2.306006e+01	4.747546e+00
4.384269373544107e-01	2.304497e+01	4.747499e+00
4.386296614651941e-01	2.301596e+01	4.747407e+00
4.390351096867610e-01	2.295814e+01	4.747225e+00
4.398460061298948e-01	2.284302e+01	4.746860e+00
4.408225686298948e-01	2.270523e+01	4.746421e+00
4.417991311298948e-01	2.256845e+01	4.745983e+00
4.427756936298948e-01	2.243270e+01	4.745546e+00
4.437522561298948e-01	2.229799e+01	4.745109e+00
4.447288186298948e-01	2.217346e+01	4.744703e+00
4.449938164282095e-01	2.216541e+01	4.744677e+00
4.451157586862326e-01	2.219411e+01	4.744771e+00
4.451856931837951e-01	2.223557e+01	4.744906e+00
4.452689563913458e-01	2.230892e+01	4.745145e+00
4.453750962455618e-01	2.242218e+01	4.745512e+00
4.455491879387661e-01	2.262235e+01	4.746156e+00
4.457250968819868e-01	2.281143e+01	4.746759e+00
4.459145119998811e-01	2.297218e+01	4.747269e+00
4.460884918250173e-01	2.306585e+01	4.747564e+00
4.462260494411873e-01	2.309974e+01	4.747671e+00
4.463073793496310e-01	2.310251e+01	4.747679e+00
4.463949429941614e-01	2.309541e+01	4.747657e+00
4.464718826500126e-01	2.308589e+01	4.747627e+00
4.465347093519679e-01	2.307715e+01	4.747600e+00
4.465965820748583e-01	2.306833e+01	4.747572e+00
4.466846750777150e-01	2.305571e+01	4.747532e+00
4.468525669150779e-01	2.303168e+01	4.747457e+00
4.471883505898034e-01	2.298372e+01	4.747305e+00
4.478599179392547e-01	2.288821e+01	4.747004e+00
4.488364804392547e-01	2.275012e+01	4.746565e+00
4.498130429392547e-01	2.261300e+01	4.746126e+00
4.507896054392547e-01	2.247691e+01	4.745688e+00
4.517661679392547e-01	2.234186e+01	4.745253e+00
4.527427304392547e-01	2.220795e+01	4.744817e+00
4.531895760489220e-01	2.215088e+01	4.744629e+00
4.533128446881893e-01	2.214390e+01	4.744606e+00
4.533783437659422e-01	2.215188e+01	4.744633e+00
4.534332939327536e-01	2.217151e+01	4.744697e+00
4.534906490057103e-01	2.220525e+01	4.744807e+00
4.535586200256707e-01	2.226117e+01	4.744989e+00
4.536863229086951e-01	2.239293e+01	4.745417e+00
4.538500794014982e-01	2.258111e+01	4.746024e+00
4.540083081954969e-01	2.275924e+01	4.746593e+00
4.541783537724750e-01	2.291924e+01	4.747101e+00
4.543612204484986e-01	2.304026e+01	4.747484e+00
4.544960683771429e-01	2.308960e+01	4.747639e+00
4.545971163649745e-01	2.310237e+01	4.747679e+00
4.546617980780194e-01	2.310105e+01	4.747675e+00
4.547292530334417e-01	2.309463e+01	4.747654e+00
4.547831102754685e-01	2.308788e+01	4.747633e+00
4.548332819150092e-01	2.308097e+01	4.747612e+00
4.548831126380456e-01	2.307391e+01	4.747590e+00
4.549446626140370e-01	2.306511e+01	4.747562e+00
4.550386548289131e-01	2.305165e+01	4.747519e+00
4.552103476637017e-01	2.302707e+01	4.747442e+00
4.555537333332788e-01	2.297804e+01	4.747288e+00
4.562405046724329e-01	2.288041e+01	4.746979e+00
4.572170671724329e-01	2.274237e+01	4.746540e+00
4.581936296724329e-01	2.260530e+01	4.746101e+00
4.591701921724329e-01	2.246928e+01	4.745664e+00
4.601467546724329e-01	2.233429e+01	4.745227e+00
4.611233171724329e-01	2.220039e+01	4.744792e+00
4.615218708431913e-01	2.216194e+01	4.744666e+00
4.617322645523160e-01	2.219367e+01	4.744769e+00
4.619256328119180e-01	2.230024e+01	4.745117e+00
4.619894753659746e-01	2.235949e+01	4.745309e+00
4.620995111982197e-01	2.248487e+01	4.745714e+00
4.623195828627100e-01	2.273506e+01	4.746516e+00
4.624838242805837e-01	2.289598e+01	4.747028e+00
4.626694961315491e-01	2.302650e+01	4.747440e+00
4.628180098287003e-01	2.308593e+01	4.747627e+00
4.629286264789124e-01	2.310194e+01	4.747677e+00
4.629983840587179e-01	2.310075e+01	4.747674e+00
4.630709958558041e-01	2.309369e+01	4.747652e+00
4.631291701513177e-01	2.308627e+01	4.747628e+00
4.631904708080045e-01	2.307774e+01	4.747602e+00
4.632465994467393e-01	2.306975e+01	4.747576e+00
4.633232773789874e-01	2.305877e+01	4.747542e+00
4.634549864422006e-01	2.303991e+01	4.747483e+00
4.637184045686270e-01	2.300225e+01	4.747364e+00
4.642452408214797e-01	2.292722e+01	4.747127e+00
4.652218033214797e-01	2.278887e+01	4.746688e+00
4.661983658214797e-01	2.265145e+01	4.746249e+00
4.671749283214797e-01	2.251508e+01	4.745811e+00
4.681514908214797e-01	2.237974e+01	4.745374e+00
4.691280533214797e-01	2.224537e+01	4.744938e+00
4.697934731725912e-01	2.215819e+01	4.744653e+00
4.699668979850593e-01	2.214763e+01	4.744619e+00
4.700641532864593e-01	2.216097e+01	4.744662e+00
4.701272333542062e-01	2.218807e+01	4.744751e+00
4.701998797481130e-01	2.223886e+01	4.744917e+00
4.702711817190926e-01	2.230498e+01	4.745132e+00
4.704137856610517e-01	2.246210e+01	4.745640e+00
4.705598831597406e-01	2.263214e+01	4.746187e+00
4.707182237560332e-01	2.280380e+01	4.746735e+00
4.709072566996801e-01	2.296590e+01	4.747249e+00
4.710840285577621e-01	2.306307e+01	4.747555e+00
4.712254063905204e-01	2.309771e+01	4.747664e+00
4.713315159760146e-01	2.310002e+01	4.747671e+00
4.714372678791352e-01	2.309020e+01	4.747641e+00
4.715158281005622e-01	2.307985e+01	4.747608e+00
4.715942697560741e-01	2.306873e+01	4.747573e+00
4.716770911860967e-01	2.305687e+01	4.747536e+00
4.718368044102175e-01	2.303400e+01	4.747464e+00
4.721562308584591e-01	2.298837e+01	4.747320e+00
4.727950837549423e-01	2.289748e+01	4.747033e+00
4.737716462549423e-01	2.275933e+01	4.746594e+00
4.747482087549423e-01	2.262214e+01	4.746156e+00
4.757247712549423e-01	2.248598e+01	4.745718e+00
4.767013337549423e-01	2.235086e+01	4.745281e+00
4.776778962549423e-01	2.221775e+01	4.744848e+00
4.782266265445716e-01	2.215151e+01	4.744631e+00
4.783474542857697e-01	2.215610e+01	4.744647e+00
4.784675651150285e-01	2.219575e+01	4.744776e+00
4.785268042713705e-01	2.223391e+01	4.744901e+00
4.785974813947921e-01	2.229894e+01	4.745112e+00
4.787388356416354e-01	2.245314e+01	4.745612e+00
4.788851227244407e-01	2.262268e+01	4.746157e+00
4.790560405015021e-01	2.280774e+01	4.746747e+00
4.792445445118832e-01	2.296842e+01	4.747257e+00
4.794238825552156e-01	2.306548e+01	4.747563e+00
4.795607981080559e-01	2.309932e+01	4.747669e+00
4.796412277013730e-01	2.310197e+01	4.747677e+00
4.797279651762722e-01	2.309493e+01	4.747655e+00
4.798037730299703e-01	2.308556e+01	4.747626e+00
4.798655442450309e-01	2.307697e+01	4.747599e+00
4.799263867140885e-01	2.306830e+01	4.747572e+00
4.800120062890483e-01	2.305604e+01	4.747533e+00
4.801724373313335e-01	2.303307e+01	4.747461e+00
4.804932994159038e-01	2.298724e+01	4.747317e+00
4.811350235850445e-01	2.289595e+01	4.747028e+00
4.821115860850445e-01	2.275780e+01	4.746589e+00
4.830881485850445e-01	2.262062e+01	4.746151e+00
4.840647110850445e-01	2.248448e+01	4.745713e+00
4.850412735850445e-01	2.234937e+01	4.745276e+00
4.860178360850445e-01	2.221760e+01	4.744847e+00
4.865835947104166e-01	2.215804e+01	4.744653e+00
4.867269684854170e-01	2.217518e+01	4.744709e+00
4.868609811406457e-01	2.224090e+01	4.744924e+00
4.869255691446872e-01	2.229422e+01	4.745097e+00
4.870172094903664e-01	2.239167e+01	4.745413e+00
4.872004901817247e-01	2.260406e+01	4.746097e+00
4.873178470207588e-01	2.273538e+01	4.746517e+00
4.875130243212963e-01	2.292223e+01	4.747111e+00
4.876644708400454e-01	2.302656e+01	4.747440e+00
4.878192970277618e-01	2.308615e+01	4.747628e+00
4.879330028547518e-01	2.310225e+01	4.747678e+00
4.880068927456087e-01	2.310051e+01	4.747673e+00
4.880828625495411e-01	2.309274e+01	4.747649e+00
4.881440921493923e-01	2.308475e+01	4.747623e+00
4.882065007920003e-01	2.307599e+01	4.747596e+00
4.882693238196363e-01	2.306703e+01	4.747568e+00
4.883627532491845e-01	2.305365e+01	4.747526e+00
4.885384441644942e-01	2.302850e+01	4.747447e+00
4.888898259951135e-01	2.297833e+01	4.747289e+00
4.895925896563522e-01	2.287842e+01	4.746973e+00
4.905691521563522e-01	2.274039e+01	4.746533e+00
4.915457146563522e-01	2.260334e+01	4.746095e+00
4.925222771563522e-01	2.246733e+01	4.745658e+00
4.934988396563522e-01	2.233236e+01	4.745221e+00
4.944754021563522e-01	2.220590e+01	4.744809e+00
4.949641984991097e-01	2.216803e+01	4.744686e+00
4.950897023027447e-01	2.218996e+01	4.744757e+00
4.952001412642143e-01	2.225239e+01	4.744961e+00
4.952894716746104e-01	2.233094e+01	4.745216e+00
4.953847190228598e-01	2.243400e+01	4.745550e+00
4.955752137193585e-01	2.265454e+01	4.746259e+00
4.956994278702853e-01	2.278912e+01	4.746689e+00
4.958847255326332e-01	2.295522e+01	4.747215e+00
4.960246535996484e-01	2.304361e+01	4.747494e+00
4.961574646445266e-01	2.309149e+01	4.747645e+00
4.962357554979083e-01	2.310361e+01	4.747683e+00
4.962901530574635e-01	2.310431e+01	4.747685e+00
4.963470972185198e-01	2.310062e+01	4.747674e+00
4.964055505946227e-01	2.309445e+01	4.747654e+00
4.964341947568021e-01	2.309084e+01	4.747643e+00
4.964558390356447e-01	2.308790e+01	4.747633e+00
4.964786633349712e-01	2.308473e+01	4.747623e+00
4.965031789588591e-01	2.308128e+01	4.747612e+00
4.965287261521398e-01	2.307765e+01	4.747601e+00
4.965591252756374e-01	2.307331e+01	4.747588e+00
4.965951422198344e-01	2.306816e+01	4.747571e+00
4.966425972994393e-01	2.306136e+01	4.747550e+00
4.967092493117238e-01	2.305181e+01	4.747520e+00
4.968180157713637e-01	2.303623e+01	4.747471e+00
4.970355486906436e-01	2.300513e+01	4.747373e+00
4.974706145292034e-01	2.294313e+01	4.747177e+00
4.983407462063230e-01	2.281972e+01	4.746786e+00
